State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
4	100.226	-0.4886	-0.3373	-0.166	-0.3245	4	3.9083	-0.4332	-0.2595	-0.4013	-1.1756	-0.2661	-0.3373	-0.1627	-0.3245
4	100.248	-0.4918	-0.3473	-0.1642	-0.3139	4	3.9083	-0.35	-0.5515	-0.4266	-1.1189	-0.209	-0.3473	-0.1646	-0.3139
4	100.271	-0.4939	-0.3573	-0.0565	-0.4597	4	3.8827	-0.0332	-0.0649	-0.452	-1.0982	-0.209	-0.3573	-0.0485	-0.4597
4	100.293	-0.4932	-0.3636	0.0851	-0.3558	4	3.8912	-0.197	-0.0649	-0.4759	-1.0866	-0.209	-0.3636	0.0898	-0.3558
4	100.315	-0.4901	-0.3697	0.14	-0.3097	4	3.9083	-0.1521	-0.1946	-0.4997	-1.0927	-0.0086	-0.3697	0.1423	-0.3097
4	100.335	-0.4869	-0.3758	0.1196	-0.3091	4	3.8998	-0.0331	-0.1298	-0.5224	-1.1482	0.2116	-0.3758	0.1199	-0.3091
4	100.356	-0.4841	-0.38	0.0852	-0.2103	4	3.8741	-0.2005	0	-0.5471	-1.1805	0.0807	-0.38	0.0856	-0.2103
4	100.376	-0.4823	-0.3794	0.0583	-0.0333	4	3.8998	-0.4998	-0.3893	-0.5712	-1.2212	-0.081	-0.3794	0.0583	-0.0333
4	100.398	-0.4817	-0.3797	-0.03	-0.0164	4	3.8998	-0.4832	-0.4866	-0.5985	-1.2442	-0.081	-0.3797	-0.0332	-0.0164
4	100.419	-0.4817	-0.3761	-0.004	0.13	4	3.8912	-0.8982	-0.6163	-0.6268	-1.2867	-0.081	-0.3761	-0.0047	0.13
4	100.443	-0.4794	-0.3721	0.1209	0.1033	4	3.8741	-0.968	-1.0381	-0.6567	-1.2939	-0.0856	-0.3721	0.125	0.1033
4	100.465	-0.4763	-0.3688	0.1105	0.1579	4	3.8998	-1.0273	-0.9407	-0.6834	-1.18	0.0242	-0.3688	0.1075	0.1579
4	100.485	-0.4743	-0.3682	0.0828	0.0597	4	3.9083	-0.7579	-0.9083	-0.7061	-1.1033	-0.3589	-0.3682	0.0831	0.0597
4	100.505	-0.4723	-0.3679	0.0837	0.0167	4	3.8998	-0.6654	-0.7137	-0.7275	-1.0677	-0.1944	-0.3679	0.086	0.0167
4	100.586	-0.471	-0.3682	0.1305	-0.0067	4	3.8998	-0.6148	-0.6488	-0.7383	-1.0727	-0.1944	-0.3682	0.1362	-0.0067
4	100.606	-0.4631	-0.3685	0.0184	0.1085	4	3.9169	-0.6633	-0.519	-0.8425	-1.1744	-0.2127	-0.3685	0.0156	0.1085
4	100.628	-0.4622	-0.3633	0.0071	0.1612	4	3.8998	-0.8863	-0.811	-0.8683	-1.161	-0.3237	-0.3633	0.0051	0.1612
4	100.648	-0.4617	-0.3612	0.0302	0.1006	4	3.9254	-0.7197	-0.7461	-0.8913	-1.1495	-0.2492	-0.3612	0.0314	0.1006
4	100.671	-0.4606	-0.3603	0.0239	0.013	4	3.8998	-0.5922	-0.811	-0.917	-1.104	-0.2492	-0.3603	0.0417	0.013
4	100.693	-0.4586	-0.363	0.1149	-0.0697	4	3.8827	-0.4253	-0.5839	-0.9419	-1.1359	-0.2492	-0.363	0.1162	-0.0697
4	100.715	-0.4554	-0.3627	0.1657	-0.0058	4	3.8741	-0.5716	-0.4866	-0.9664	-1.1183	-0.2492	-0.3627	0.1692	-0.0058
4	100.737	-0.4512	-0.3627	0.1348	-0.0015	4	3.8741	-0.5133	-0.5839	-0.9911	-1.114	-0.0748	-0.3627	0.1286	-0.0015
4	100.761	-0.4478	-0.3609	0.1377	0.0624	4	3.8485	-0.7012	-0.5839	-1.0167	-1.0465	-0.1491	-0.3609	0.1345	0.0624
4	100.783	-0.4445	-0.3621	0.1175	-0.0239	4	3.8228	-0.5024	-0.6812	-1.0399	-1.0418	-0.1491	-0.3621	0.1183	-0.0239
4	100.805	-0.4409	-0.3642	0.1761	-0.083	4	3.8057	-0.3424	-0.3568	-1.0632	-1.0718	0.0103	-0.3642	0.1824	-0.083
4	100.825	-0.4364	-0.3652	0.1985	-0.0615	4	3.8057	-0.3212	-0.292	-1.0846	-1.0715	-0.0278	-0.3652	0.1977	-0.0615
4	100.848	-0.4313	-0.3648	0.1605	-0.0127	4	3.8313	-0.3023	-0.3893	-1.1096	-1.0812	-0.0278	-0.3648	0.1581	-0.0127
4	100.87	-0.4278	-0.363	0.1362	0.0603	4	3.8057	-0.5006	-0.3893	-1.134	-1.1242	-0.0278	-0.363	0.1382	0.0603
4	100.891	-0.4245	-0.3591	0.1126	0.1148	4	3.7971	-0.654	-0.5839	-1.1587	-1.1247	-0.0278	-0.3591	0.1187	0.1148
4	100.911	-0.4219	-0.3582	0.1398	0.1027	4	3.8142	-0.57	-0.6488	-1.1801	-1.1385	-0.1601	-0.3582	0.1373	0.1027
4	100.932	-0.4188	-0.3552	0.1107	0.0882	4	3.7886	-0.597	-0.6163	-1.2036	-1.0988	-0.15	-0.3552	0.1162	0.0882
4	100.952	-0.416	-0.3558	0.1229	0.0109	4	3.7629	-0.4366	-0.519	-1.2256	-1.0947	-0.1663	-0.3558	0.122	0.0109
4	100.974	-0.412	-0.3558	0.1688	0.0021	4	3.7629	-0.3649	-0.292	-1.249	-1.0422	0.0072	-0.3558	0.1707	0.0021
4	100.996	-0.4069	-0.3558	0.2278	0.0003	4	3.7971	-0.227	-0.2271	-1.272	-1.059	0.0072	-0.3558	0.2306	0.0003
4	101.019	-0.4006	-0.3555	0.2493	0.0073	4	3.8142	-0.1344	-0.1946	-1.2966	-1.0658	0.0072	-0.3555	0.2493	0.0073
4	101.041	-0.3946	-0.3555	0.2574	0.0048	4	3.7971	-0.08	-0.0973	-1.3185	-1.0311	-0.1502	-0.3555	0.2557	0.0048
4	101.061	-0.3891	-0.3558	0.2429	-0.0067	4	3.78	-0.0042	0	-1.3386	-0.9923	-0.1763	-0.3558	0.2434	-0.0067
4	101.081	-0.3843	-0.3555	0.2201	-0.0018	4	3.7886	0.0649	0.0324	-1.3583	-0.9905	-0.4043	-0.3555	0.2204	-0.0018
4	101.159	-0.3826	-0.3555	0.2223	-0.0018	4	3.7971	0.1029	0.0649	-1.3654	-1.005	-0.13	-0.3555	0.224	-0.0018
4	101.181	-0.3624	-0.3421	0.2478	0.1179	4	3.7202	-0.2326	-0.3893	-1.4622	-1.0537	-0.0511	-0.3421	0.2609	0.1179
4	101.201	-0.3571	-0.3412	0.2389	0.0815	4	3.7373	-0.0588	-0.0649	-1.4826	-0.9976	-0.5541	-0.3412	0.2359	0.0815
4	101.223	-0.3513	-0.3364	0.2628	0.2033	4	3.7544	-0.3001	-0.2595	-1.5046	-0.9874	0.0738	-0.3364	0.262	0.2033
4	101.247	-0.3444	-0.3348	0.2826	0.0536	4	3.7287	0.0744	-0.3568	-1.5276	-0.9576	-0.0562	-0.3348	0.2855	0.0536
4	101.269	-0.3371	-0.3333	0.3414	0.0606	4	3.7116	0.1184	0.0973	-1.5486	-0.9555	-0.0562	-0.3333	0.3448	0.0606
4	101.291	-0.3291	-0.3312	0.3442	0.1279	4	3.7287	0.0654	0.0973	-1.5695	-0.9501	-0.0562	-0.3312	0.3375	0.1279
4	101.313	-0.3215	-0.3252	0.3193	0.3227	4	3.7373	-0.3562	-0.1946	-1.5904	-0.9316	-0.0562	-0.3252	0.3039	0.3227
4	101.336	-0.3141	-0.3176	0.3032	0.237	4	3.7458	-0.158	-0.3893	-1.6111	-0.8871	0.0518	-0.3176	0.3074	0.237
4	101.356	-0.3074	-0.3155	0.3094	0.1252	4	3.7287	0.1389	0.0324	-1.6284	-0.8615	-0.0624	-0.3155	0.3113	0.1252
4	101.378	-0.2999	-0.3091	0.3044	0.2655	4	3.7287	-0.174	0	-1.6492	-0.9259	0.0428	-0.3091	0.304	0.2655
4	101.398	-0.2936	-0.303	0.3525	0.2945	4	3.7116	-0.2608	-0.3244	-1.6673	-0.9625	0.0617	-0.303	0.3552	0.2945
4	101.419	-0.2857	-0.3009	0.3638	0.1633	4	3.7031	0.115	-0.0324	-1.6871	-0.9553	0.0068	-0.3009	0.367	0.1633
4	101.44	-0.277	-0.2958	0.3648	0.2206	4	3.7031	0.0281	0.0973	-1.7079	-0.9178	0.0068	-0.2958	0.3665	0.2206
4	101.462	-0.2672	-0.2936	0.4423	0.0433	4	3.7116	0.5587	-0.0324	-1.7271	-0.8545	0.0068	-0.2936	0.4695	0.0433
4	101.482	-0.2568	-0.2961	0.5521	-0.0688	4	3.7116	1.0103	0.5839	-1.7425	-0.7854	-0.1	-0.2961	0.5669	-0.0688
4	101.503	-0.244	-0.297	0.6405	-0.0252	4	3.6603	1.125	1.1029	-1.7583	-0.749	-0.1933	-0.297	0.6448	-0.0252
4	101.523	-0.2309	-0.297	0.62	-0.0055	4	3.6603	1.2634	1.1354	-1.7731	-0.7207	0.1788	-0.297	0.6246	-0.0055
4	101.545	-0.217	-0.2964	0.572	0.0136	4	3.6518	1.4011	1.3625	-1.7894	-0.7206	-0.1437	-0.2964	0.5743	0.0136
4	101.567	-0.2054	-0.2924	0.5388	0.1276	4	3.609	1.2391	1.2976	-1.8039	-0.6872	-0.1437	-0.2924	0.543	0.1276
4	101.59	-0.1921	-0.2861	0.5465	0.2685	4	3.5662	1.0166	1.0056	-1.8223	-0.7709	-0.1437	-0.2861	0.5502	0.2685
4	101.612	-0.1814	-0.2758	0.5388	0.5903	4	3.5491	0.2528	0.9083	-1.8372	-0.7152	-0.1437	-0.2758	0.5136	0.5903
4	101.632	-0.1712	-0.2588	0.4815	0.7415	4	3.532	-0.2442	0.1298	-1.851	-0.6597	0.1199	-0.2588	0.4763	0.7415
4	101.654	-0.1603	-0.2433	0.4622	0.5206	4	3.4893	0.209	-0.1298	-1.8652	-0.5953	-0.2285	-0.2433	0.4685	0.5206
4	101.733	-0.1574	-0.2433	0.446	0.4627	4	3.4893	0.3816	-0.1298	-1.8686	-0.5796	-0.1113	-0.2433	0.4546	0.4627
4	101.755	-0.1178	-0.2006	0.3867	0.4085	4	3.3952	0.4593	0.6163	-1.9094	-0.3858	-0.1113	-0.2006	0.3848	0.4085
4	101.777	-0.1106	-0.1909	0.2753	0.4664	4	3.3353	0.1454	0.3244	-1.9179	-0.3831	0.1201	-0.1909	0.273	0.4664
4	101.799	-0.1049	-0.1827	0.2166	0.4345	4	3.2926	0.1002	0.0973	-1.9263	-0.3803	0.2353	-0.1827	0.2134	0.4345
4	101.82	-0.1006	-0.1745	0.181	0.407	4	3.3011	0.076	0.1298	-1.9335	-0.3211	0.1766	-0.1745	0.1822	0.407
4	101.84	-0.0968	-0.1664	0.1681	0.4203	4	3.2498	-0.0645	-0.0324	-1.9397	-0.2993	0.0784	-0.1664	0.1684	0.4203
4	101.86	-0.093	-0.1591	0.1799	0.3712	4	3.2584	0.0457	0	-1.9456	-0.3022	0.0104	-0.1591	0.1777	0.3712
4	101.882	-0.0896	-0.1485	0.1347	0.5267	4	3.2156	-0.5522	-0.292	-1.9521	-0.2826	0.0819	-0.1485	0.1233	0.5267
4	101.905	-0.0877	-0.1379	0.023	0.353	4	3.1472	-0.5044	-0.6812	-1.9584	-0.2598	0.0819	-0.1379	0.0197	0.353
4	101.927	-0.087	-0.133	0.0124	0.2579	4	3.1472	-0.3372	-0.2595	-1.9633	-0.2052	0.0867	-0.133	0.0118	0.2579
4	101.949	-0.0869	-0.1261	0.0088	0.3279	4	3.1215	-0.6588	-0.5515	-1.9672	-0.1687	0.3176	-0.1261	0.0108	0.3279
4	101.969	-0.0872	-0.123	-0.0492	0.1973	4	3.113	-0.5057	-0.5515	-1.9703	-0.1418	0.0186	-0.123	-0.0545	0.1973
4	101.99	-0.089	-0.1173	-0.1035	0.2555	4	3.0702	-0.9697	-0.6812	-1.9735	-0.1691	0.1599	-0.1173	-0.1074	0.2555
4	102.012	-0.092	-0.1109	-0.1707	0.2391	4	3.0702	-1.239	-1.2003	-1.9778	-0.2082	0.0499	-0.1109	-0.1635	0.2391
4	102.034	-0.0963	-0.1088	-0.2444	0.1733	4	3.0531	-1.4004	-1.2651	-1.9825	-0.2076	-0.1731	-0.1088	-0.2571	0.1733
4	102.056	-0.1025	-0.1009	-0.2829	0.2576	4	3.0189	-2.0482	-1.7517	-1.9869	-0.1776	0.199	-0.1009	-0.2887	0.2576
4	102.077	-0.1083	-0.1015	-0.2944	0.0597	4	3.036	-1.6143	-1.7842	-1.9896	-0.1205	-0.0485	-0.1015	-0.2968	0.0597
4	102.099	-0.1152	-0.1015	-0.3282	0.0203	4	3.0189	-1.785	-1.5895	-1.9922	-0.119	-0.0017	-0.1015	-0.3316	0.0203
4	102.121	-0.1232	-0.1024	-0.3837	-0.0255	4	3.0274	-1.9319	-1.8815	-1.9951	-0.1376	0.2413	-0.1024	-0.3915	-0.0255
4	102.141	-0.1314	-0.1036	-0.4398	-0.0494	4	3.0103	-2.2226	-1.9788	-1.998	-0.149	0.0455	-0.1036	-0.45	-0.0494
4	102.162	-0.1418	-0.1052	-0.5314	-0.0636	4	3.0274	-2.5492	-2.2059	-2.0015	-0.1754	0.2593	-0.1052	-0.5409	-0.0636
3	102.188	-0.1463	-0.1055	-0.5637	-0.0576	4	2.9932	-2.8839	-2.4329	-2.003	-0.185	0.0717	-0.1055	-0.5706	-0.0576
3	102.209	-0.1698	-0.103	-0.6172	0.0639	4	2.9761	-2.8839	0.3893	-2.0126	-0.2542	0.1387	-0.103	-0.6183	0.0639
3	102.229	-0.1816	-0.0976	-0.588	0.1933	4	3.0018	-2.8839	2.0437	-2.0179	-0.2777	0.0055	-0.0976	-0.5879	0.1933
3	102.304	-0.1841	-0.0976	-0.5711	0.3015	4	3.0103	-2.8839	2.5627	-2.019	-0.2717	0.0055	-0.0976	-0.5896	0.3015
3	102.324	-0.2287	-0.0788	-0.5705	-0.6342	4	3.0103	-2.8839	9.602	-2.0476	-0.39	-0.0158	-0.0788	-0.5585	-0.6342
3	102.345	-0.2383	-0.1048	-0.4443	-0.7633	4	3.036	-2.8839	9.1155	-2.0567	-0.4863	-0.0039	-0.1048	-0.4372	-0.7633
3	102.366	-0.2459	-0.1267	-0.3922	-0.9815	4	3.0531	-2.8839	11.7755	-2.0682	-0.5792	0.065	-0.1267	-0.3903	-0.9815
3	102.389	-0.2523	-0.1576	-0.2927	-1.3518	4	3.0446	-2.8839	15.5709	-2.0826	-0.69	0.0155	-0.1576	-0.2878	-1.3518
3	102.409	-0.2555	-0.1964	-0.1181	-1.7497	4	3.0446	-2.8839	18.5877	-2.0982	-0.795	-0.0649	-0.1964	-0.1147	-1.7497
3	102.429	-0.2561	-0.2339	-0.0347	-1.8527	4	3.0446	-2.8839	20.2097	-2.1155	-0.8965	-0.0649	-0.2339	-0.0336	-1.8527
3	102.45	-0.2563	-0.2636	-0.0094	-1.6358	4	3.0873	-2.8839	18.9121	-2.1347	-1.0039	-0.0649	-0.2636	-0.0095	-1.6358
3	102.471	-0.2567	-0.2806	-0.0293	-1.1173	4	3.1472	-2.8839	16.4467	-2.1577	-1.152	-0.0649	-0.2806	-0.0322	-1.1173
3	102.492	-0.2587	-0.2845	-0.0994	-0.2248	4	3.1386	-2.8839	14.0787	-2.1824	-1.1785	0.2471	-0.2845	-0.1415	-0.2248
3	102.513	-0.2623	-0.2794	-0.1311	0.2091	4	3.113	-2.8839	12.2621	-2.2073	-1.1799	-0.4699	-0.2794	-0.1592	0.2091
3	102.534	-0.2658	-0.2658	-0.1537	0.7306	4	3.1386	-2.8839	7.6232	-2.2311	-1.0864	-0.1631	-0.2658	-0.1652	0.7306
3	102.556	-0.2688	-0.2303	-0.0929	1.0912	4	3.1643	-2.8839	7.8179	-2.2536	-0.9878	-0.1631	-0.2303	-0.0915	1.0912
3	102.576	-0.2701	-0.2145	-0.101	0.8997	4	3.1643	-2.8839	9.602	-2.2717	-0.8417	-0.1631	-0.2145	-0.104	0.8997
3	102.596	-0.2711	-0.2076	-0.0761	0.5488	4	3.1985	-2.8839	11.7755	-2.2866	-0.6972	0.054	-0.2076	-0.0734	0.5488
3	102.618	-0.2712	-0.2127	-0.0722	0.0212	4	3.1557	-2.8839	15.3438	-2.3015	-0.7152	0.0747	-0.2127	-0.0715	0.0212
3	102.64	-0.2731	-0.2118	-0.1946	0	4	3.2241	-2.8839	13.5272	-2.3187	-0.7701	0.2651	-0.2118	-0.2014	0
3	102.66	-0.2776	-0.213	-0.3141	-0.0379	4	3.2327	-2.8839	14.3382	-2.3338	-0.7507	0.2994	-0.213	-0.3141	-0.0379
3	102.681	-0.281	-0.2206	-0.17	-0.2303	4	3.207	-2.8839	17.3875	-2.3507	-0.8507	0.2994	-0.2206	-0.1671	-0.2303
3	102.701	-0.2829	-0.2297	-0.1824	-0.4042	4	3.2498	-2.8839	15.7655	-2.3687	-0.9212	0.2994	-0.2297	-0.185	-0.4042
3	102.723	-0.2865	-0.23	-0.2063	-0.0767	4	3.1899	-2.8839	15.506	-2.3889	-0.9156	-0.0219	-0.23	-0.2181	-0.0767
3	102.743	-0.2909	-0.23	-0.2736	-0.0182	4	3.2413	-2.8839	15.8628	-2.407	-0.9038	0.0324	-0.23	-0.2825	-0.0182
3	102.763	-0.2965	-0.23	-0.3524	0.0055	4	3.2413	-2.8839	16.0899	-2.4255	-0.9243	0.0324	-0.23	-0.3569	0.0055
3	102.784	-0.3038	-0.2294	-0.3712	0.023	4	3.207	-2.8839	16.3819	-2.4445	-0.9019	0.0324	-0.2294	-0.3694	0.023
3	102.877	-0.3107	-0.2291	-0.349	0.0106	4	3.2241	-2.8839	16.8036	-2.4631	-0.8396	-0.0297	-0.2291	-0.3491	0.0106
3	102.897	-0.3425	-0.2433	-0.3965	-0.4415	4	3.2156	-2.8839	20.5665	-2.5475	-1.0147	-0.0297	-0.2433	-0.3983	-0.4415
3	102.917	-0.351	-0.2461	-0.5024	-0.1418	4	3.2156	-2.8839	19.5934	-2.569	-1.0991	-0.0297	-0.2461	-0.5073	-0.1418
3	102.937	-0.3611	-0.2467	-0.5806	-0.0624	4	3.1899	-2.8839	19.5934	-2.591	-1.1005	0.1922	-0.2467	-0.581	-0.0624
3	102.959	-0.373	-0.2458	-0.6008	0.0167	4	3.1472	-2.8839	19.5934	-2.6147	-1.0581	0.1319	-0.2458	-0.601	0.0167
3	102.98	-0.3846	-0.2442	-0.5913	0.0585	4	3.1985	-2.8839	19.788	-2.6363	-1.0078	0.0653	-0.2442	-0.5872	0.0585
3	103.001	-0.3961	-0.2339	-0.5856	0.4642	4	3.207	-2.8839	15.9926	-2.6567	-0.9508	0.0856	-0.2339	-0.5864	0.4642
3	103.021	-0.4082	-0.2167	-0.7111	0.7615	4	3.1985	-2.8839	15.5384	-2.6751	-0.8929	0.0856	-0.2167	-0.7134	0.7615
3	103.043	-0.4243	-0.1958	-0.8534	0.6927	4	3.207	-2.8839	15.9926	-2.6937	-0.8096	-0.0575	-0.1958	-0.8509	0.6927
3	103.064	-0.4402	-0.1867	-0.7981	0.5252	4	3.1643	-2.8839	16.8685	-2.711	-0.8604	0.4131	-0.1867	-0.7904	0.5252
3	103.085	-0.4554	-0.1839	-0.8047	0.2224	4	3.2156	-2.8839	19.4636	-2.7271	-0.7036	-0.4557	-0.1839	-0.8019	0.2224
3	103.106	-0.4711	-0.1958	-0.8147	-0.4258	4	3.207	-2.8839	24.3295	-2.7419	-0.7377	-0.413	-0.1958	-0.7958	-0.4258
3	103.127	-0.4857	-0.2115	-0.6475	-0.6412	4	3.1899	-2.8839	23.4536	-2.7564	-0.6997	-0.413	-0.2115	-0.6443	-0.6412
3	103.147	-0.4977	-0.2252	-0.562	-0.6839	4	3.2327	-2.8839	25.7568	-2.772	-0.8544	-0.413	-0.2252	-0.5524	-0.6839
3	103.167	-0.5058	-0.2376	-0.2639	-0.6333	4	3.2156	-2.8839	25.6271	-2.7932	-1.2167	-0.413	-0.2376	-0.2515	-0.6333
3	103.188	-0.5091	-0.2448	-0.2531	-0.4206	4	3.2584	-2.8839	24.1349	-2.8209	-1.2695	0.7431	-0.2448	-0.2629	-0.4206
3	103.21	-0.5148	-0.2491	-0.1461	-0.2833	4	3.2584	-2.8839	25.2378	-2.8482	-1.3802	-0.5992	-0.2491	-0.1362	-0.2833
3	103.231	-0.5144	-0.2497	0.1521	-0.1012	4	3.1472	-2.8839	24.0375	-2.8804	-1.5305	-0.7733	-0.2497	0.1538	-0.1012
3	103.252	-0.5089	-0.2488	0.295	0.0045	4	3.1301	-2.8839	24.1024	-2.9129	-1.5455	-0.0997	-0.2488	0.2927	0.0045
3	103.272	-0.5057	-0.2482	-0.0038	0.0336	4	3.1301	-2.8839	24.5241	-2.9417	-1.3378	-0.3403	-0.2482	-0.0088	0.0336
3	103.294	-0.506	-0.2482	-0.0114	0.0061	4	3.113	-2.8839	25.2054	-2.9693	-1.2223	-0.3403	-0.2482	-0.0061	0.0061
3	103.314	-0.5048	-0.2482	0.0607	-0.0052	4	3.0959	-2.8839	25.5622	-2.9895	-0.921	-0.3403	-0.2482	0.0667	-0.0052
3	103.335	-0.5013	-0.2485	0.2389	-0.0152	4	3.0446	-2.8839	25.8866	-3.0087	-0.8953	0.093	-0.2485	0.2426	-0.0152
3	103.356	-0.4946	-0.2485	0.3213	-0.0042	4	2.9932	-2.8839	26.2434	-3.0254	-0.7661	-0.5811	-0.2485	0.3189	-0.0042
3	103.45	-0.489	-0.2485	0.2206	-0.0012	4	2.9761	-2.8839	26.5678	-3.0436	-0.8811	-0.6162	-0.2485	0.2186	-0.0012
3	103.47	-0.4708	-0.2436	0.1965	0.0342	4	2.788	-2.8839	27.8654	-3.1227	-0.8881	-0.2588	-0.2436	0.1946	0.0342
3	103.491	-0.4679	-0.2203	0.0705	0.6627	4	2.7538	-2.8839	21.3451	-3.1399	-0.8135	-0.1736	-0.2203	0.0657	0.6627
3	103.512	-0.4667	-0.2085	-0.0164	0.7276	4	2.6512	-2.8839	24.8161	-3.1562	-0.7398	-0.0714	-0.2085	-0.0185	0.7276
3	103.534	-0.4667	-0.2103	-0.1133	-0.0509	4	2.5827	-2.8839	30.5254	-3.1713	-0.6742	-0.6115	-0.2103	-0.0649	-0.0509
3	103.554	-0.4673	-0.2076	0.0011	0.1352	4	2.5229	-2.8839	27.7681	-3.1845	-0.649	-0.2756	-0.2076	0.0041	0.1352
3	103.575	-0.4664	-0.2079	0.038	0.0385	4	2.4716	-2.8839	27.9951	-3.1981	-0.6543	-0.5033	-0.2079	0.0433	0.0385
3	103.596	-0.4658	-0.2079	0.018	0.0097	4	2.386	-2.8839	28.3195	-3.2115	-0.6287	-0.4629	-0.2079	0.0187	0.0097
