State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
5	49.057	-0.7055	-0.293	-0.1233	-0.0176	5	3.2327	-0.2744	0	-3.8686	-0.6961	-0.3091	-0.293	-0.1201	-0.0176
5	49.077	-0.7057	-0.2979	-0.0226	-0.1964	5	3.2156	-0.2744	0	-3.8815	-0.6905	-0.5448	-0.2979	-0.0204	-0.1964
5	49.097	-0.7014	-0.3055	0.2365	-0.3097	5	3.2327	-0.2744	0	-3.9027	-1.1871	1.0944	-0.3055	0.2229	-0.3097
5	49.118	-0.6926	-0.2991	0.4158	0.1706	5	3.207	-0.2744	0	-3.9239	-0.9747	-0.7609	-0.2991	0.4017	0.1706
5	49.139	-0.6836	-0.2906	0.269	0.3297	5	3.1899	-0.2744	0	-3.9468	-1.2079	-0.6027	-0.2906	0.2607	0.3297
5	49.16	-0.6796	-0.2897	-0.0627	0.1303	5	3.1899	-0.2744	0	-3.9696	-0.9595	0.4715	-0.2897	-0.0687	0.1303
5	49.181	-0.6774	-0.2845	-0.0669	0.2258	5	3.1728	-0.2744	0	-3.9896	-1.0386	0.4715	-0.2845	-0.0805	0.2258
5	49.201	-0.679	-0.2824	-0.2997	0.127	5	3.1557	-0.2744	0	-4.008	-0.9185	0.4715	-0.2824	-0.2981	0.127
5	49.223	-0.6842	-0.2824	-0.4974	0.0415	5	3.1386	-0.2744	0	-4.0251	-0.5632	0.0487	-0.2824	-0.5174	0.0415
5	49.243	-0.6969	-0.2906	-0.6578	-0.283	5	3.113	-0.2744	0	-4.0361	-0.6681	-0.9622	-0.2906	-0.6515	-0.283
5	49.264	-0.7078	-0.3033	-0.3758	-0.4415	5	3.0959	-0.2744	0	-4.0508	-0.724	-0.5084	-0.3033	-0.3765	-0.4415
5	49.284	-0.7112	-0.3067	0.0029	-0.1252	5	3.0702	-0.2744	0	-4.0684	-0.923	-0.6406	-0.3067	-0.0104	-0.1252
5	49.306	-0.7093	-0.3088	0.1531	-0.1252	5	3.0103	-0.2744	0	-4.0883	-0.9819	-0.605	-0.3088	0.1675	-0.1252
5	49.327	-0.7054	-0.3161	0.1906	-0.2964	5	2.9676	-0.2744	0	-4.1089	-0.9174	-0.5424	-0.3161	0.2001	-0.2964
5	49.347	-0.6984	-0.3248	0.3848	-0.3997	5	2.9334	-0.2744	0	-4.1268	-1.0001	-0.0863	-0.3248	0.402	-0.3997
5	49.423	-0.6963	-0.3248	0.4625	-0.3997	5	2.9334	-0.2744	0	-4.1313	-1.1058	-0.0863	-0.3248	0.4751	-0.3997
5	49.444	-0.6819	-0.3355	-0.1826	0.2227	5	2.8735	-0.2744	0	-4.2085	-0.5993	0.0125	-0.3355	-0.1809	0.2227
5	49.464	-0.686	-0.3327	-0.3516	0.0367	5	2.865	-0.2744	0	-4.2215	-0.6455	-0.0631	-0.3327	-0.3394	0.0367
5	49.485	-0.6917	-0.3327	-0.258	0.0791	5	2.8564	-0.2744	0	-4.2355	-0.722	-0.8354	-0.3327	-0.2593	0.0791
5	49.506	-0.6956	-0.3312	-0.1502	0.0509	5	2.8479	-0.2744	0	-4.2533	-0.8744	-0.2871	-0.3312	-0.1503	0.0509
5	49.527	-0.6975	-0.3245	-0.1378	0.2282	5	2.8222	-0.2744	0	-4.2716	-1.0621	0.3677	-0.3245	-0.1164	0.2282
5	49.547	-0.6986	-0.3188	-0.1723	0.2885	5	2.8564	-0.2744	0	-4.2934	-0.9041	-0.3636	-0.3188	-0.1801	0.2885
5	49.567	-0.6959	-0.3176	0.2195	0.1294	5	2.8564	-0.2744	0	-4.3133	-1.0226	-0.3636	-0.3176	0.2215	0.1294
5	49.588	-0.6901	-0.3176	0.186	0.0258	5	2.8564	-0.2744	0	-4.3371	-1.3543	-0.3636	-0.3176	0.1819	0.0258
5	49.61	-0.6874	-0.31	-0.1979	0.2736	5	2.8307	-0.2744	0	-4.3657	-0.986	0.434	-0.31	-0.2189	0.2736
5	49.63	-0.6952	-0.3097	-0.6243	0.1115	5	2.7965	-0.2744	0	-4.3793	-0.6167	-1.1878	-0.3097	-0.6349	0.1115
5	49.651	-0.7072	-0.3203	-0.3184	-0.343	5	2.7794	-0.2744	0	-4.3958	-0.9299	-1.0722	-0.3203	-0.2934	-0.343
5	49.671	-0.7087	-0.3242	0.114	-0.2558	5	2.7538	-0.2744	0	-4.4117	-0.7517	-0.7305	-0.3242	0.1369	-0.2558
5	49.692	-0.7018	-0.3218	0.3613	0.0161	5	2.7623	-0.2744	0	-4.4297	-0.7849	-0.191	-0.3218	0.3668	0.0161
5	49.712	-0.6922	-0.3245	0.4188	-0.0745	5	2.7623	-0.2744	0	-4.4443	-0.7682	-0.191	-0.3245	0.4191	-0.0745
5	49.732	-0.682	-0.3297	0.4212	-0.2136	5	2.7965	-0.2744	0	-4.4604	-0.75	-0.191	-0.3297	0.418	-0.2136
5	49.753	-0.6742	-0.33	0.2125	-0.0797	5	2.7623	-0.2744	0	-4.4761	-0.8073	-0.4693	-0.33	0.2039	-0.0797
5	49.775	-0.6712	-0.3285	0.0242	0.0897	5	2.7538	-0.2744	0	-4.4932	-0.7518	0.1603	-0.3285	0.0034	0.0897
5	49.796	-0.672	-0.3209	-0.2412	0.3018	5	2.7281	-0.2744	0	-4.5069	-0.5722	-0.3308	-0.3209	-0.2613	0.3018
5	49.817	-0.677	-0.3161	-0.2109	0.2309	5	2.7367	-0.2744	0	-4.5184	-0.5721	-0.4386	-0.3161	-0.2028	0.2309
5	49.837	-0.6792	-0.3133	-0.119	0.17	5	2.7025	-0.2744	0	-4.5308	-0.6582	-0.3758	-0.3133	-0.1148	0.17
5	49.86	-0.6795	-0.307	-0.0468	0.303	5	2.6939	-0.2744	0	-4.548	-0.7651	-0.3758	-0.307	-0.0531	0.303
5	49.88	-0.6806	-0.2997	-0.1203	0.3118	5	2.6768	-0.2744	0	-4.5629	-0.7245	-0.3758	-0.2997	-0.1202	0.3118
5	49.9	-0.6812	-0.2994	-0.0712	0.0782	5	2.6768	-0.2744	0	-4.5791	-0.8311	-0.2361	-0.2994	-0.0713	0.0782
5	49.921	-0.6821	-0.2988	-0.0304	0.0418	5	2.6683	-0.2744	0	-4.5951	-0.766	-0.9304	-0.2988	-0.0256	0.0418
5	49.995	-0.6822	-0.2988	-0.0111	0.0418	5	2.6597	-0.2744	0	-4.5975	-0.7919	-0.9034	-0.2988	-0.0057	0.0418
5	50.016	-0.6805	-0.3112	0.0822	-0.297	5	2.5827	-0.2744	0	-4.6626	-0.6286	-0.9034	-0.3112	0.089	-0.297
5	50.037	-0.6788	-0.3182	0.0315	-0.3324	5	2.5913	-0.2744	0	-4.6748	-0.618	-0.5799	-0.3182	0.0305	-0.3324
5	50.058	-0.6791	-0.323	-0.0499	-0.2139	5	2.5742	-0.2744	0	-4.6886	-0.6892	-0.6796	-0.323	-0.056	-0.2139
5	50.079	-0.6798	-0.3224	-0.1119	-0.0494	5	2.5742	-0.2744	0	-4.7032	-0.5893	-0.0346	-0.3224	-0.1136	-0.0494
5	50.099	-0.6793	-0.3227	-0.0214	-0.0182	5	2.5571	-0.2744	0	-4.715	-0.6684	-0.0346	-0.3227	-0.0193	-0.0182
5	50.119	-0.678	-0.3227	-0.029	-0.0052	5	2.5742	-0.2744	0	-4.7281	-0.6438	-0.0346	-0.3227	-0.0277	-0.0052
5	50.139	-0.6774	-0.3218	0.0035	0.0309	5	2.5656	-0.2744	0	-4.742	-0.7052	-0.3431	-0.3218	0.0028	0.0309
5	50.161	-0.6775	-0.3215	-0.0472	0.0215	5	2.5571	-0.2744	0	-4.7573	-0.7432	-0.854	-0.3215	-0.0476	0.0215
5	50.182	-0.678	-0.3176	-0.0214	0.1	5	2.5571	-0.2744	0	-4.7735	-0.7601	-0.3971	-0.3176	-0.0215	0.1
5	50.202	-0.677	-0.3158	0.0478	0.1594	5	2.5485	-0.2744	0	-4.7892	-0.7891	-0.3971	-0.3158	0.0504	0.1594
5	50.223	-0.6747	-0.3133	0.089	0.1112	5	2.5571	-0.2744	0	-4.8046	-0.7233	-0.3971	-0.3133	0.0912	0.1112
5	50.245	-0.6726	-0.3136	0.0214	0.0164	5	2.5571	-0.2744	0	-4.8206	-0.7065	-0.4482	-0.3136	0.0181	0.0164
5	50.265	-0.6725	-0.3136	-0.0516	-0.0036	0	2.54	-0.2744	0	-4.8339	-0.6699	-0.6868	-0.3136	-0.0533	-0.0036
5	50.286	-0.6738	-0.3139	-0.119	-0.0076	0	2.5314	-0.2744	0	-4.8475	-0.5904	-0.3433	-0.3139	-0.1228	-0.0076
5	50.306	-0.6759	-0.3142	-0.1133	-0.0097	0	2.5229	-0.2744	0	-4.8592	-0.6171	-0.5622	-0.3142	-0.1109	-0.0097
5	50.329	-0.6781	-0.3142	-0.1101	-0.0058	0	2.4887	-0.2744	0	-4.8744	-0.6689	-0.5622	-0.3142	-0.1102	-0.0058
5	50.349	-0.6798	-0.3148	-0.0785	-0.0142	0	2.5143	-0.2744	0	-4.8871	-0.6219	-0.5622	-0.3148	-0.0756	-0.0142
5	50.369	-0.6798	-0.3167	0.0033	-0.1297	0	2.4801	-0.2744	0	-4.9002	-0.6793	-0.5622	-0.3167	0.0066	-0.1297
5	50.389	-0.6794	-0.3206	0.0104	-0.1491	0	2.4887	-0.2744	0	-4.914	-0.7043	-0.7438	-0.3206	0.0087	-0.1491
5	50.411	-0.679	-0.3212	-0.0314	-0.0333	0	2.463	-0.2744	0	-4.9296	-0.6853	-0.4204	-0.3212	-0.0348	-0.0333
5	50.431	-0.6794	-0.3212	-0.0132	-0.0109	0	2.4545	-0.2744	0	-4.9431	-0.6881	-0.5722	-0.3212	-0.01	-0.0109
5	50.451	-0.6793	-0.3212	-0.0091	-0.0048	0	2.4545	-0.2744	0	-4.9567	-0.6779	-0.5722	-0.3212	-0.0077	-0.0048
5	50.471	-0.6785	-0.3212	0.0853	0.003	0	2.4374	-0.2744	0	-4.9718	-0.8165	-0.5722	-0.3212	0.0936	0.003
5	50.492	-0.6762	-0.3209	-0.0575	0.0045	0	2.4031	-0.2744	0	-4.9866	-0.5971	-0.5901	-0.3209	-0.0651	0.0045
5	50.568	-0.6764	-0.3209	-0.0523	0.0064	0	2.4117	-0.2744	0	-4.9891	-0.6273	-0.6889	-0.3209	-0.0519	0.0064
5	50.588	-0.6801	-0.32	-0.1065	0.0027	0	2.3689	-0.2744	0	-5.0505	-0.5788	-0.2149	-0.32	-0.1128	0.0027
5	50.608	-0.6822	-0.32	-0.1272	-0.0076	0	2.3604	-0.2744	0	-5.0623	-0.6119	-0.6082	-0.32	-0.123	-0.0076
5	50.629	-0.6841	-0.3203	-0.0947	-0.0109	0	2.3347	-0.2744	0	-5.0755	-0.6414	-0.7973	-0.3203	-0.0905	-0.0109
5	50.65	-0.6852	-0.3203	0.0136	0.0006	0	2.3262	-0.2744	0	-5.0902	-0.7322	-0.7694	-0.3203	0.0189	0.0006
5	50.67	-0.6832	-0.3203	0.1152	0.0024	0	2.3347	-0.2744	0	-5.1049	-0.7132	-0.4969	-0.3203	0.1176	0.0024
5	50.69	-0.6796	-0.32	0.1809	0.0121	0	2.3091	-0.2744	0	-5.1188	-0.7011	-0.4969	-0.32	0.1804	0.0121
5	50.711	-0.6768	-0.3203	0.0295	-0.0094	0	2.3176	-0.2744	0	-5.1327	-0.6407	-0.4969	-0.3203	0.0236	-0.0094
5	50.731	-0.6769	-0.32	-0.0866	0.0015	0	2.3005	-0.2744	0	-5.1464	-0.6787	-0.2039	-0.32	-0.0923	0.0015
5	50.751	-0.6796	-0.3203	-0.1997	-0.0006	0	2.292	-0.2744	0	-5.1582	-0.5729	-0.6303	-0.3203	-0.2	-0.0006
5	50.772	-0.6836	-0.3203	-0.1492	-0.0048	0	2.2834	-0.2744	0	-5.1706	-0.5951	-0.8721	-0.3203	-0.1476	-0.0048
5	50.794	-0.6859	-0.32	-0.0618	0.0009	0	2.2749	-0.2744	0	-5.1844	-0.6417	-0.6688	-0.32	-0.0586	0.0009
5	50.814	-0.6855	-0.32	0.0667	0.0145	0	2.2834	-0.2744	0	-5.1971	-0.634	-0.5509	-0.32	0.0674	0.0145
5	50.834	-0.6831	-0.32	0.1362	-0.0067	0	2.2663	-0.2744	0	-5.21	-0.6728	-0.5509	-0.32	0.1377	-0.0067
5	50.854	-0.68	-0.3203	0.1121	-0.0024	0	2.2578	-0.2744	0	-5.2232	-0.6589	-0.5509	-0.3203	0.1092	-0.0024
5	50.875	-0.678	-0.3203	0.0234	-0.0067	0	2.2578	-0.2744	0	-5.238	-0.6812	-0.2663	-0.3203	0.0193	-0.0067
5	50.895	-0.6784	-0.3203	-0.1012	-0.0018	0	2.2407	-0.2744	0	-5.2498	-0.5794	-0.7111	-0.3203	-0.1023	-0.0018
5	50.916	-0.6804	-0.32	-0.1273	0.0336	0	2.2407	-0.2744	0	-5.2623	-0.5502	-0.2567	-0.32	-0.1351	0.0336
5	50.937	-0.6825	-0.3155	0.0308	0.2679	0	2.2321	-0.2744	0	-5.2741	-0.6177	-0.8298	-0.3155	0.0143	0.2679
5	50.959	-0.6817	-0.3018	-0.0116	0.6442	0	2.2064	-0.2744	0	-5.2873	-0.541	-0.4518	-0.3018	-0.025	0.6442
5	50.979	-0.6821	-0.2861	-0.0307	0.64	0	2.2064	-0.2744	0	-5.2986	-0.6133	-0.4718	-0.2861	-0.0247	0.64
5	50.999	-0.6821	-0.2815	-0.0679	0.2527	0	2.1979	-0.2744	0	-5.3102	-0.5359	-0.4718	-0.2815	-0.0634	0.2527
5	51.02	-0.6833	-0.283	-0.0876	0.0055	0	2.1808	-0.2744	0	-5.3212	-0.5208	-0.4718	-0.283	-0.086	0.0055
5	51.042	-0.6843	-0.2836	-0.0259	-0.0094	0	2.138	-0.2744	0	-5.3323	-0.5157	-0.7989	-0.2836	-0.0251	-0.0094
5	51.063	-0.6853	-0.2797	-0.0462	0.0909	0	2.0782	-0.2744	0	-5.3425	-0.4824	-0.8977	-0.2797	-0.0458	0.0909
5	51.14	-0.6857	-0.2797	-0.0227	0.2215	0	2.0611	-0.2744	0	-5.3455	-0.504	-0.832	-0.2797	-0.0254	0.2215
5	51.16	-0.6863	-0.2064	-0.059	1.02	0	1.6762	-0.2744	0	-5.3871	-0.4026	-0.6539	-0.2064	-0.0598	1.02
5	51.181	-0.6881	-0.1885	-0.1088	0.893	0	1.565	-0.2744	0	-5.3949	-0.3473	-0.8006	-0.1885	-0.1098	0.893
5	51.201	-0.6907	-0.1624	-0.1191	0.9	0	1.4111	-0.2744	0	-5.4001	-0.2253	-0.8302	-0.1624	-0.1166	0.9
5	51.221	-0.6918	-0.1555	-0.0106	0.7606	0	1.2572	-0.2744	0	-5.4049	-0.234	-0.6475	-0.1555	-0.0095	0.7606
5	51.241	-0.6922	-0.1355	-0.0375	0.707	0	1.1118	-0.2744	0	-5.4086	-0.1716	-0.6177	-0.1355	-0.0359	0.707
5	51.262	-0.6919	-0.1261	0.0388	0.5876	0	0.9322	-0.2744	0	-5.4122	-0.1873	-0.6177	-0.1261	0.0414	0.5876
5	51.282	-0.6913	-0.123	0.016	0.303	0	0.7782	-0.2744	0	-5.4155	-0.128	-0.8079	-0.123	0.0174	0.303
5	51.302	-0.6906	-0.1215	0.0565	0.1521	0	0.6414	-0.2744	0	-5.4176	-0.1292	-0.7371	-0.1215	0.057	0.1521
5	51.323	-0.6891	-0.1227	0.061	0.0121	0	0.5473	-0.2744	0	-5.4203	-0.0969	-0.6781	-0.1227	0.0596	0.0121
5	51.344	-0.6883	-0.1276	0.0472	-0.1176	0	0.4533	-0.2744	0	-5.4222	-0.1019	-0.6523	-0.1276	0.0484	-0.1176
5	51.364	-0.687	-0.14	0.0441	-0.45	0	0.3421	-0.2744	0	-5.424	-0.0801	-0.6019	-0.14	0.0453	-0.45
5	51.384	-0.6856	-0.1524	0.0478	-0.5809	0	0.2566	-0.2744	0	-5.4261	-0.1281	-0.4544	-0.1524	0.0478	-0.5809
5	51.404	-0.684	-0.1627	0.0748	-0.5509	0	0.1625	-0.2744	0	-5.4293	-0.1727	-0.4662	-0.1627	0.0756	-0.5509
5	51.425	-0.6818	-0.1694	0.0456	-0.4179	0	0.1026	-0.2744	0	-5.4323	-0.1392	-0.3522	-0.1694	0.0412	-0.4179
5	51.446	-0.6813	-0.1767	-0.0047	-0.3873	0	0.0684	-0.2744	0	-5.4364	-0.2165	-0.6728	-0.1767	-0.0055	-0.3873
5	51.466	-0.6817	-0.1767	-0.0603	-0.1603	0	0.0599	-0.2744	0	-5.4409	-0.2098	-0.5874	-0.1767	-0.0596	-0.1603
5	51.487	-0.6827	-0.1745	-0.0477	0.0567	0	0.0342	-0.2744	0	-5.4449	-0.2101	-0.7056	-0.1745	-0.0531	0.0567
5	51.508	-0.6842	-0.1715	-0.0711	0.1612	0	0.0171	-0.2744	0	-5.4498	-0.2009	-0.6326	-0.1715	-0.0812	0.1612
5	51.528	-0.6857	-0.1645	-0.0382	0.3476	0	0.0171	-0.2744	0	-5.4539	-0.219	-0.7134	-0.1645	-0.0542	0.3476
5	51.549	-0.6869	-0.1558	-0.0573	0.3824	0	0.0171	-0.2744	0	-5.4581	-0.1886	-0.712	-0.1558	-0.057	0.3824
5	51.569	-0.6884	-0.1497	-0.0602	0.3182	0	0.0171	-0.2744	0	-5.462	-0.2062	-0.7647	-0.1497	-0.0575	0.3182
5	51.59	-0.6894	-0.1418	-0.0339	0.3752	0	0.0086	-0.2744	0	-5.4655	-0.1285	-0.6652	-0.1418	-0.0344	0.3752
5	51.61	-0.6898	-0.1385	-0.0143	0.1461	0	0.0086	-0.2744	0	-5.468	-0.1513	-0.7563	-0.1385	-0.0087	0.1461
5	51.63	-0.6907	-0.1388	-0.0647	0.04	0	0.0086	-0.2744	0	-5.4703	-0.0692	-0.7513	-0.1388	-0.0656	0.04
5	51.711	-0.6914	-0.1391	-0.0358	-0.0012	0	0.0086	-0.2744	0	-5.4708	-0.052	-0.8549	-0.1391	-0.0303	-0.0012
5	51.733	-0.6919	-0.1712	0.0319	-0.4448	0	0.0257	-0.2744	0	-5.4716	0.0191	-0.7045	-0.1712	0.0307	-0.4448
5	51.753	-0.6915	-0.1788	0.0123	-0.4124	0	0.0257	-0.2744	0	-5.4713	0.0151	-0.7333	-0.1788	0.0121	-0.4124
5	51.774	-0.6915	-0.1845	-0.0012	-0.3106	0	0.0257	-0.2744	0	-5.4712	-0.0018	-0.6783	-0.1845	-0.0023	-0.3106
5	51.794	-0.6916	-0.1897	-0.016	-0.3039	0	0.0257	-0.2744	0	-5.4713	-0.0056	-0.6554	-0.1897	-0.0162	-0.3039
5	51.816	-0.6917	-0.1909	0.0052	-0.1464	0	0.0257	-0.2744	0	-5.4716	-0.0161	-0.6554	-0.1909	0.0061	-0.1464
5	51.837	-0.6915	-0.1936	0.0019	-0.1206	0	0.0257	-0.2744	0	-5.472	-0.0198	-0.6915	-0.1936	0.0011	-0.1206
5	51.857	-0.6918	-0.1942	-0.0169	-0.0321	0	0.0257	-0.2744	0	-5.4725	-0.0318	-0.7063	-0.1942	-0.0261	-0.0321
5	51.878	-0.6926	-0.1942	-0.0364	-0.0115	0	0.0257	-0.2744	0	-5.4731	-0.0259	-0.6739	-0.1942	-0.0377	-0.0115
5	51.899	-0.6931	-0.1942	-0.0206	-0.0033	0	0.0257	-0.2744	0	-5.4734	-0.0092	-0.6813	-0.1942	-0.0199	-0.0033
5	51.92	-0.6934	-0.1942	-0.0031	-0.0009	0	0.0171	-0.2744	0	-5.4736	-0.0157	-0.6813	-0.1942	-0.0019	-0.0009
5	51.941	-0.6933	-0.1945	-0.0013	-0.0033	0	-0.0086	-0.2744	0	-5.4738	-0.0017	-0.6636	-0.1945	-0.0028	-0.0033
5	51.961	-0.6933	-0.1945	-0.0038	-0.0079	0	-0.0086	-0.2744	0	-5.4738	-0.0015	-0.655	-0.1945	-0.0052	-0.0079
5	51.982	-0.6933	-0.1948	-0.0033	-0.0052	0	-0.0086	-0.2744	0	-5.4738	-0.0035	-0.6928	-0.1948	-0.0034	-0.0052
5	52.002	-0.6932	-0.1948	0.0084	-0.0027	0	-0.0171	-0.2744	0	-5.4739	-0.0023	-0.6426	-0.1948	0.0082	-0.0027
5	52.023	-0.6928	-0.1948	0.0093	-0.0006	0	-0.0171	-0.2744	0	-5.4739	0.0006	-0.6835	-0.1948	0.0089	-0.0006
5	52.044	-0.6927	-0.1948	-0.0068	-0.0003	0	-0.0257	-0.2744	0	-5.4739	-0.0019	-0.6847	-0.1948	-0.0081	-0.0003
5	52.065	-0.6929	-0.1948	-0.0153	-0.0058	0	-0.0257	-0.2744	0	-5.474	-0.0043	-0.6514	-0.1948	-0.0152	-0.0058
5	52.086	-0.6932	-0.1955	-0.0146	-0.0191	0	-0.0257	-0.2744	0	-5.4742	-0.0154	-0.6694	-0.1955	-0.0139	-0.0191
5	52.107	-0.6934	-0.1961	-0.0159	-0.0273	0	-0.0257	-0.2744	0	-5.4746	-0.0217	-0.6781	-0.1961	-0.0157	-0.0273
5	52.127	-0.6938	-0.197	-0.0251	-0.05	0	-0.0257	-0.2744	0	-5.4751	-0.0241	-0.6948	-0.197	-0.0232	-0.05
5	52.149	-0.6944	-0.1985	-0.0271	-0.0639	0	-0.0257	-0.2744	0	-5.4756	-0.0236	-0.6895	-0.1985	-0.0267	-0.0639
5	52.169	-0.6948	-0.1997	-0.0138	-0.0536	0	-0.0257	-0.2744	0	-5.476	-0.02	-0.6866	-0.1997	-0.0142	-0.0536
5	52.19	-0.6949	-0.2006	0.0021	-0.0518	0	-0.0171	-0.2744	0	-5.4763	-0.0103	-0.6866	-0.2006	0.0027	-0.0518
5	52.282	-0.6948	-0.2018	0.0081	-0.0627	0	-0.0171	-0.2744	0	-5.4765	-0.0076	-0.7116	-0.2018	0.0077	-0.0627
5	52.304	-0.6935	-0.2042	0.0066	-0.0055	0	-0.0171	-0.2744	0	-5.4763	0.0038	-0.68	-0.2042	0.0063	-0.0055
5	52.324	-0.6934	-0.2042	-0.0023	-0.0039	0	-0.0171	-0.2744	0	-5.4763	-0.0019	-0.6792	-0.2042	-0.0028	-0.0039
5	52.345	-0.6935	-0.2042	-0.008	-0.0012	0	-0.0171	-0.2744	0	-5.4764	-0.0077	-0.6609	-0.2042	-0.0083	-0.0012
5	52.365	-0.6936	-0.2042	-0.0061	-0.0003	0	-0.0171	-0.2744	0	-5.4766	-0.0116	-0.6789	-0.2042	-0.0065	-0.0003
5	52.387	-0.6937	-0.2042	-0.011	0.0012	0	-0.0171	-0.2744	0	-5.4769	-0.0143	-0.684	-0.2042	-0.0113	0.0012
5	52.408	-0.694	-0.2042	-0.0164	0.0003	0	-0.0171	-0.2744	0	-5.4771	-0.0132	-0.6911	-0.2042	-0.0171	0.0003
5	52.428	-0.6943	-0.2042	-0.0135	0	0	-0.0171	-0.2744	0	-5.4774	-0.0126	-0.6889	-0.2042	-0.0137	0
5	52.449	-0.6945	-0.2042	-0.0086	0	0	-0.0171	-0.2744	0	-5.4776	-0.0104	-0.689	-0.2042	-0.0083	0
5	52.47	-0.6946	-0.2042	-0.008	0	0	-0.0171	-0.2744	0	-5.4778	-0.0097	-0.6975	-0.2042	-0.0081	0
5	52.491	-0.6948	-0.2042	-0.0102	0	0	-0.0171	-0.2744	0	-5.478	-0.0076	-0.6957	-0.2042	-0.0104	0
5	52.511	-0.695	-0.2042	-0.0054	0	0	-0.0086	-0.2744	0	-5.4781	-0.0056	-0.6902	-0.2042	-0.005	0
5	52.532	-0.695	-0.2042	-0.0008	0	0	0	-0.2744	0	-5.4782	-0.0052	-0.693	-0.2042	-0.0007	0
5	52.554	-0.695	-0.2042	0.0015	-0.0015	0	0	-0.2744	0	-5.4783	-0.0029	-0.6907	-0.2042	0.0017	-0.0015
5	52.574	-0.695	-0.2042	0.0004	-0.0027	0	0	-0.2744	0	-5.4784	0.0009	-0.6892	-0.2042	0.0009	-0.0027
5	52.595	-0.695	-0.2042	-0.0005	-0.0033	0	0	-0.2744	0	-5.4784	0.0005	-0.6856	-0.2042	-0.0004	-0.0033
5	52.615	-0.6949	-0.2042	0.002	-0.0006	0	0	-0.2744	0	-5.4783	0.0002	-0.6878	-0.2042	0.0022	-0.0006
5	52.637	-0.6948	-0.2042	0.0013	0.0009	0	0	-0.2744	0	-5.4783	-0.002	-0.6875	-0.2042	0.0007	0.0009
5	52.658	-0.6948	-0.2042	0.0005	0.0009	0	0	-0.2744	0	-5.4784	-0.0051	-0.6859	-0.2042	0.0004	0.0009
5	52.678	-0.6948	-0.2042	-0.0045	0.0003	0	0	-0.2744	0	-5.4785	-0.0054	-0.683	-0.2042	-0.005	0.0003
5	52.699	-0.6948	-0.2042	-0.0046	0	0	0	-0.2744	0	-5.4786	-0.0065	-0.6827	-0.2042	-0.0046	0
5	52.72	-0.6949	-0.2042	-0.0088	0	0	0	-0.2744	0	-5.4788	-0.0082	-0.684	-0.2042	-0.0093	0
5	52.741	-0.6951	-0.2042	-0.0092	-0.0015	0	0	-0.2744	0	-5.479	-0.0084	-0.6856	-0.2042	-0.0094	-0.0015
5	52.761	-0.6952	-0.2042	-0.0077	-0.0006	0	0	-0.2744	0	-5.4792	-0.008	-0.6891	-0.2042	-0.0075	-0.0006
5	52.853	-0.6954	-0.2042	-0.0071	0	0	0	-0.2744	0	-5.4793	-0.0082	-0.6875	-0.2042	-0.0072	0
5	52.874	-0.6958	-0.2042	-0.0015	0	0	0	-0.2744	0	-5.4798	-0.0041	-0.6944	-0.2042	-0.0015	0
5	52.895	-0.6958	-0.2042	-0.0013	-0.0015	0	0	-0.2744	0	-5.4798	-0.0035	-0.6894	-0.2042	-0.0018	-0.0015
5	52.915	-0.6958	-0.2042	-0.0011	-0.0003	0	0	-0.2744	0	-5.4799	-0.0032	-0.6863	-0.2042	-0.0012	-0.0003
5	52.936	-0.6958	-0.2042	0.0004	0	0	0	-0.2744	0	-5.48	-0.0029	-0.6875	-0.2042	0.0004	0
5	52.958	-0.6958	-0.2042	-0.002	0	0	0	-0.2744	0	-5.48	-0.0032	-0.6859	-0.2042	-0.0023	0
5	52.978	-0.6958	-0.2042	-0.0023	0	0	0	-0.2744	0	-5.4801	-0.0044	-0.6836	-0.2042	-0.0025	0
5	52.999	-0.6958	-0.2042	-0.0039	0	0	0	-0.2744	0	-5.4802	-0.0056	-0.6855	-0.2042	-0.0044	0
5	53.019	-0.6958	-0.2042	-0.0037	0	0	0	-0.2744	0	-5.4803	-0.0064	-0.6875	-0.2042	-0.0035	0
5	53.041	-0.6959	-0.2042	-0.0056	0	0	0	-0.2744	0	-5.4805	-0.0066	-0.6887	-0.2042	-0.0058	0
5	53.061	-0.696	-0.2042	-0.0064	0	0	0	-0.2744	0	-5.4806	-0.0071	-0.6822	-0.2042	-0.0065	0
5	53.082	-0.6961	-0.2042	-0.0067	0	0	0	-0.2744	0	-5.4807	-0.0075	-0.6842	-0.2042	-0.0066	0
5	53.102	-0.6962	-0.2042	-0.0068	0	0	0	-0.2744	0	-5.4809	-0.0078	-0.6931	-0.2042	-0.0066	0
5	53.124	-0.6963	-0.2042	-0.0029	0	0	0	-0.2744	0	-5.4811	-0.0082	-0.6958	-0.2042	-0.0023	0
5	53.144	-0.6964	-0.2042	-0.0032	0	0	0	-0.2744	0	-5.4812	-0.0058	-0.6934	-0.2042	-0.0034	0
5	53.165	-0.6964	-0.2042	-0.0047	0	0	0	-0.2744	0	-5.4813	-0.0024	-0.6877	-0.2042	-0.0048	0
